GEO_ID,State ID,County ID,Census Tract ID,NAME,State Total,Total Non-White,Unemployment Rate Ages 16+,Total Population,Total Population Under 5,Total Population over 64,Total Households,Total Households Below Poverty,Estimate!!Total!!All households,Estimate!!Limited English-speaking households!!All households,Total Households,Housing Burdened Homes,Total,Total Less Than High School Education
1400000US37161960501,37,161,37161960501,"Census Tract 9605.01, Rutherford County, North Carolina",2861,254,8.9,2861,134,696,1211,253,1211,0,923,115,2332,227
1400000US37161960502,37,161,37161960502,"Census Tract 9605.02, Rutherford County, North Carolina",3087,617,5.6,3087,202,717,1150,295,1150,55,764,166,2115,288
1400000US37161960503,37,161,37161960503,"Census Tract 9605.03, Rutherford County, North Carolina",1394,106,5.3,1394,37,440,660,97,660,0,359,117,1071,121
1400000US37161960600,37,161,37161960600,"Census Tract 9606, Rutherford County, North Carolina",4245,1437,9.6,4245,76,930,2035,282,2035,0,970,152,3448,756
1400000US37161960700,37,161,37161960700,"Census Tract 9607, Rutherford County, North Carolina",3891,1077,3.4,3891,158,802,1625,227,1625,1,1054,113,2816,316
1400000US37161960800,37,161,37161960800,"Census Tract 9608, Rutherford County, North Carolina",4580,2095,12.5,4580,370,705,1757,699,1757,91,629,161,2708,383
1400000US37161960900,37,161,37161960900,"Census Tract 9609, Rutherford County, North Carolina",5610,1338,6.7,5610,584,864,2092,512,2092,127,1201,157,3707,704
1400000US37161961001,37,161,37161961001,"Census Tract 9610.01, Rutherford County, North Carolina",3349,241,6.1,3349,124,1010,1389,199,1389,0,1196,155,2432,153
1400000US37161961002,37,161,37161961002,"Census Tract 9610.02, Rutherford County, North Carolina",3185,460,7.7,3185,97,277,1214,190,1214,0,989,74,2242,359
1400000US37161961102,37,161,37161961102,"Census Tract 9611.02, Rutherford County, North Carolina",3478,523,11.3,3478,273,716,1236,54,1236,21,1104,131,2348,434
1400000US37161961103,37,161,37161961103,"Census Tract 9611.03, Rutherford County, North Carolina",2980,271,7.7,2980,48,457,1029,212,1029,0,695,89,1964,241
1400000US37161961104,37,161,37161961104,"Census Tract 9611.04, Rutherford County, North Carolina",2971,438,1.5,2971,116,685,1065,70,1065,0,919,81,2181,488
1400000US37161961200,37,161,37161961200,"Census Tract 9612, Rutherford County, North Carolina",4175,568,5.5,4175,208,671,1605,322,1605,0,1191,110,2807,556
1400000US37163970101,37,163,37163970101,"Census Tract 9701.01, Sampson County, North Carolina",2029,1054,9.3,2029,274,556,746,182,746,3,594,96,1531,182
1400000US37163970102,37,163,37163970102,"Census Tract 9701.02, Sampson County, North Carolina",4079,1988,9.4,4079,444,534,1326,322,1326,64,1036,306,2479,554
1400000US37163970201,37,163,37163970201,"Census Tract 9702.01, Sampson County, North Carolina",1509,467,1.6,1509,103,461,645,89,645,22,465,56,1099,172
1400000US37163970202,37,163,37163970202,"Census Tract 9702.02, Sampson County, North Carolina",4544,1703,8.7,4544,157,937,1759,277,1759,0,1347,187,3108,443
1400000US37163970302,37,163,37163970302,"Census Tract 9703.02, Sampson County, North Carolina",5480,2371,9.6,5480,277,736,1664,156,1664,4,1369,209,3749,821
1400000US37163970303,37,163,37163970303,"Census Tract 9703.03, Sampson County, North Carolina",3098,1848,3.2,3098,222,544,1007,227,1007,36,895,105,1945,396
1400000US37163970304,37,163,37163970304,"Census Tract 9703.04, Sampson County, North Carolina",3092,542,5.4,3092,58,546,1148,117,1148,0,1024,339,1956,207
1400000US37163970401,37,163,37163970401,"Census Tract 9704.01, Sampson County, North Carolina",1576,209,1,1576,119,271,747,121,747,0,557,52,1338,117
1400000US37163970402,37,163,37163970402,"Census Tract 9704.02, Sampson County, North Carolina",2621,1041,12.5,2621,61,578,1026,151,1026,0,758,203,1874,168
1400000US37163970501,37,163,37163970501,"Census Tract 9705.01, Sampson County, North Carolina",810,510,2.1,810,4,138,331,82,331,5,265,79,609,4
1400000US37163970502,37,163,37163970502,"Census Tract 9705.02, Sampson County, North Carolina",4472,2053,0.9,4472,254,577,1451,233,1451,61,1015,172,2569,644
1400000US37163970600,37,163,37163970600,"Census Tract 9706, Sampson County, North Carolina",4633,3028,9.4,4633,370,831,1574,449,1574,65,766,172,3076,524
1400000US37163970701,37,163,37163970701,"Census Tract 9707.01, Sampson County, North Carolina",1909,882,4.8,1909,104,321,754,93,754,16,537,140,1212,157
1400000US37163970702,37,163,37163970702,"Census Tract 9707.02, Sampson County, North Carolina",4581,2600,7,4581,135,924,1682,384,1682,58,1098,239,3566,1054
1400000US37163970801,37,163,37163970801,"Census Tract 9708.01, Sampson County, North Carolina",1998,1415,2.1,1998,112,558,728,120,728,23,386,101,1434,283
1400000US37163970802,37,163,37163970802,"Census Tract 9708.02, Sampson County, North Carolina",4684,3075,4.1,4684,387,649,1615,292,1615,85,977,192,2892,842
1400000US37163970900,37,163,37163970900,"Census Tract 9709, Sampson County, North Carolina",3520,1903,8,3520,306,632,1292,365,1292,35,929,193,2111,235
1400000US37163971001,37,163,37163971001,"Census Tract 9710.01, Sampson County, North Carolina",2464,1416,8.6,2464,241,378,913,174,913,102,682,181,1654,228
1400000US37163971002,37,163,37163971002,"Census Tract 9710.02, Sampson County, North Carolina",1235,671,11.7,1235,68,254,520,52,520,3,450,59,918,103
1400000US37163971003,37,163,37163971003,"Census Tract 9710.03, Sampson County, North Carolina",1134,885,4.1,1134,104,218,353,100,353,0,272,52,747,116
1400000US37165010101,37,165,37165010101,"Census Tract 101.01, Scotland County, North Carolina",3196,1425,6.3,3196,124,823,1297,162,1297,7,929,227,2288,201
1400000US37165010102,37,165,37165010102,"Census Tract 101.02, Scotland County, North Carolina",5316,3099,12.8,5316,453,1003,2027,508,2027,31,751,155,3652,363
1400000US37165010200,37,165,37165010200,"Census Tract 102, Scotland County, North Carolina",3648,3018,16,3648,214,692,1246,445,1246,0,551,139,2484,575
1400000US37165010300,37,165,37165010300,"Census Tract 103, Scotland County, North Carolina",4666,3342,13.9,4666,384,569,1485,480,1485,15,661,100,2553,653
1400000US37165010400,37,165,37165010400,"Census Tract 104, Scotland County, North Carolina",4193,2368,7.6,4193,213,615,1099,296,1099,0,837,166,2927,658
1400000US37165010501,37,165,37165010501,"Census Tract 105.01, Scotland County, North Carolina",3113,1750,10.6,3113,200,517,1145,291,1145,0,739,238,2063,516
1400000US37165010502,37,165,37165010502,"Census Tract 105.02, Scotland County, North Carolina",3881,1777,14.8,3881,341,584,1399,295,1399,0,894,171,2645,691
1400000US37165010601,37,165,37165010601,"Census Tract 106.01, Scotland County, North Carolina",2968,1976,8.6,2968,158,647,1265,255,1265,17,971,208,2186,360
1400000US37165010602,37,165,37165010602,"Census Tract 106.02, Scotland County, North Carolina",3364,1259,10.4,3364,181,661,1251,241,1251,0,856,168,2367,307
1400000US37167930101,37,167,37167930101,"Census Tract 9301.01, Stanly County, North Carolina",4919,527,6.8,4919,342,845,1602,92,1602,0,1388,219,3031,428
1400000US37167930102,37,167,37167930102,"Census Tract 9301.02, Stanly County, North Carolina",3603,819,7.3,3603,200,538,1392,178,1392,0,1120,163,2590,307
1400000US37167930200,37,167,37167930200,"Census Tract 9302, Stanly County, North Carolina",4354,1193,3.8,4354,151,912,1402,174,1402,0,1060,207,3297,606
1400000US37167930300,37,167,37167930300,"Census Tract 9303, Stanly County, North Carolina",4139,1200,6.1,4139,308,867,1521,154,1521,0,1043,88,3070,418
1400000US37167930500,37,167,37167930500,"Census Tract 9305, Stanly County, North Carolina",3466,784,6.9,3466,429,630,1268,255,1268,0,750,87,2220,409
1400000US37167930700,37,167,37167930700,"Census Tract 9307, Stanly County, North Carolina",4607,168,1.3,4607,197,789,1833,152,1833,35,1534,317,3317,322
1400000US37167930801,37,167,37167930801,"Census Tract 9308.01, Stanly County, North Carolina",5905,494,2.8,5905,351,1086,2401,221,2401,49,1997,446,4250,721
1400000US37167930802,37,167,37167930802,"Census Tract 9308.02, Stanly County, North Carolina",4683,604,2.7,4683,270,628,1670,218,1670,37,1329,237,3190,518
1400000US37167930901,37,167,37167930901,"Census Tract 9309.01, Stanly County, North Carolina",2746,369,0.6,2746,113,460,1077,86,1077,4,853,129,2000,168
1400000US37167930902,37,167,37167930902,"Census Tract 9309.02, Stanly County, North Carolina",3657,371,0.8,3657,225,770,1379,140,1379,0,1110,133,2534,343
1400000US37167931001,37,167,37167931001,"Census Tract 9310.01, Stanly County, North Carolina",2467,343,1.7,2467,41,478,816,0,816,0,651,118,1778,299
1400000US37167931002,37,167,37167931002,"Census Tract 9310.02, Stanly County, North Carolina",3321,953,3.5,3321,24,667,1243,164,1243,0,1001,96,2276,140
1400000US37167931101,37,167,37167931101,"Census Tract 9311.01, Stanly County, North Carolina",2037,373,1.2,2037,40,317,782,112,782,0,619,151,1419,169
1400000US37167931102,37,167,37167931102,"Census Tract 9311.02, Stanly County, North Carolina",3405,1177,12.8,3405,222,657,1293,129,1293,0,931,276,2556,348
1400000US37167931202,37,167,37167931202,"Census Tract 9312.02, Stanly County, North Carolina",2998,273,6,2998,231,472,1195,173,1195,0,743,95,1930,223
1400000US37167931203,37,167,37167931203,"Census Tract 9312.03, Stanly County, North Carolina",3201,2280,18.5,3201,84,629,1247,516,1247,0,363,99,1982,453
1400000US37167931204,37,167,37167931204,"Census Tract 9312.04, Stanly County, North Carolina",2640,453,0,2640,29,1038,1512,322,1512,0,829,186,2191,214
1400000US37169070101,37,169,37169070101,"Census Tract 701.01, Stokes County, North Carolina",3015,538,3.1,3015,159,768,1382,135,1382,0,1224,334,2193,502
1400000US37169070102,37,169,37169070102,"Census Tract 701.02, Stokes County, North Carolina",2526,130,6.1,2526,25,676,1215,141,1215,0,964,236,2155,281
1400000US37169070200,37,169,37169070200,"Census Tract 702, Stokes County, North Carolina",3433,107,4.7,3433,148,927,1481,260,1481,0,1163,242,2626,386
1400000US37169070301,37,169,37169070301,"Census Tract 703.01, Stokes County, North Carolina",2501,163,6.1,2501,78,680,1126,137,1126,0,979,138,1919,215
1400000US37169070302,37,169,37169070302,"Census Tract 703.02, Stokes County, North Carolina",1670,46,10.1,1670,83,528,813,189,813,0,597,132,1243,222
1400000US37169070400,37,169,37169070400,"Census Tract 704, Stokes County, North Carolina",5271,360,6.1,5271,327,622,2054,183,2054,0,1648,255,3545,484
1400000US37169070503,37,169,37169070503,"Census Tract 705.03, Stokes County, North Carolina",5325,765,1.8,5325,197,927,2130,235,2130,70,1801,375,3846,311
1400000US37169070504,37,169,37169070504,"Census Tract 705.04, Stokes County, North Carolina",3839,64,8.7,3839,216,466,1525,292,1525,0,1229,155,2857,367
1400000US37169070505,37,169,37169070505,"Census Tract 705.05, Stokes County, North Carolina",3013,270,2.1,3013,47,803,1427,167,1427,0,1064,141,2414,411
1400000US37169070506,37,169,37169070506,"Census Tract 705.06, Stokes County, North Carolina",2991,19,8.8,2991,180,921,1457,184,1457,0,820,154,2411,291
1400000US37169070600,37,169,37169070600,"Census Tract 706, Stokes County, North Carolina",5497,160,8.7,5497,215,1017,1979,354,1979,20,1636,360,3953,484
1400000US37169070701,37,169,37169070701,"Census Tract 707.01, Stokes County, North Carolina",3262,1044,1.7,3262,101,595,1272,231,1272,0,624,44,2057,331
1400000US37169070702,37,169,37169070702,"Census Tract 707.02, Stokes County, North Carolina",2245,600,2.9,2245,131,375,916,158,916,0,627,149,1587,205
1400000US37171930101,37,171,37171930101,"Census Tract 9301.01, Surry County, North Carolina",2241,570,1.1,2241,145,454,887,195,887,20,652,114,1542,414
1400000US37171930102,37,171,37171930102,"Census Tract 9301.02, Surry County, North Carolina",4746,579,9.5,4746,127,823,1708,257,1708,18,1331,131,3228,581
1400000US37171930201,37,171,37171930201,"Census Tract 9302.01, Surry County, North Carolina",3048,667,4.4,3048,242,587,1238,324,1238,0,916,145,2097,599
1400000US37171930202,37,171,37171930202,"Census Tract 9302.02, Surry County, North Carolina",3407,772,8.1,3407,196,555,1380,262,1380,36,930,136,2235,440
1400000US37171930301,37,171,37171930301,"Census Tract 9303.01, Surry County, North Carolina",1901,334,10.2,1901,34,625,808,64,808,1,715,136,1476,133
1400000US37171930302,37,171,37171930302,"Census Tract 9303.02, Surry County, North Carolina",3315,666,9.1,3315,219,848,1419,327,1419,46,827,43,2585,312
1400000US37171930400,37,171,37171930400,"Census Tract 9304, Surry County, North Carolina",2543,590,10,2543,81,547,1231,464,1231,0,331,85,1904,403
1400000US37171930501,37,171,37171930501,"Census Tract 9305.01, Surry County, North Carolina",3274,343,2.6,3274,210,449,1259,323,1259,0,1071,227,2209,266
1400000US37171930502,37,171,37171930502,"Census Tract 9305.02, Surry County, North Carolina",2887,687,1.9,2887,178,745,1252,251,1252,92,783,192,2103,433
1400000US37171930600,37,171,37171930600,"Census Tract 9306, Surry County, North Carolina",2821,351,1.4,2821,85,762,1308,185,1308,30,769,84,2067,417
1400000US37171930700,37,171,37171930700,"Census Tract 9307, Surry County, North Carolina",4193,451,1,4193,343,820,1523,144,1523,0,1311,199,2978,548
1400000US37171930802,37,171,37171930802,"Census Tract 9308.02, Surry County, North Carolina",2808,304,8.4,2808,127,686,1059,214,1059,17,909,211,2019,376
1400000US37171930803,37,171,37171930803,"Census Tract 9308.03, Surry County, North Carolina",2449,94,0,2449,171,753,955,116,955,0,730,56,1797,534
1400000US37171930804,37,171,37171930804,"Census Tract 9308.04, Surry County, North Carolina",2492,400,3.3,2492,0,452,1065,292,1065,0,886,356,1959,468
1400000US37171930901,37,171,37171930901,"Census Tract 9309.01, Surry County, North Carolina",3944,1036,2.5,3944,95,828,1600,267,1600,35,1032,226,2821,557
1400000US37171930902,37,171,37171930902,"Census Tract 9309.02, Surry County, North Carolina",1736,373,2.2,1736,69,408,727,98,727,0,582,72,1292,157
1400000US37171931001,37,171,37171931001,"Census Tract 9310.01, Surry County, North Carolina",2562,641,0.8,2562,147,593,983,121,983,11,697,91,1638,344
1400000US37171931002,37,171,37171931002,"Census Tract 9310.02, Surry County, North Carolina",5218,1366,4.7,5218,350,826,1770,164,1770,69,1211,152,3434,688
1400000US37171931003,37,171,37171931003,"Census Tract 9310.03, Surry County, North Carolina",2902,509,6.8,2902,163,437,1124,112,1124,0,805,76,2117,517
1400000US37171931101,37,171,37171931101,"Census Tract 9311.01, Surry County, North Carolina",2787,495,5,2787,246,675,1126,128,1126,0,934,95,2121,622
1400000US37171931102,37,171,37171931102,"Census Tract 9311.02, Surry County, North Carolina",3976,447,2.9,3976,172,549,1574,340,1574,23,1279,193,2597,275
1400000US37171931103,37,171,37171931103,"Census Tract 9311.03, Surry County, North Carolina",2092,52,5.6,2092,103,459,895,118,895,0,749,108,1532,177
1400000US37171931200,37,171,37171931200,"Census Tract 9312, Surry County, North Carolina",4097,508,3.8,4097,265,710,1712,235,1712,3,1194,148,2832,343
1400000US37173940100,37,173,37173940100,"Census Tract 9401, Swain County, North Carolina",4449,3584,6.5,4449,231,615,1736,322,1736,16,1212,121,2718,333
1400000US37173960200,37,173,37173960200,"Census Tract 9602, Swain County, North Carolina",3032,818,9.7,3032,36,510,1220,248,1220,0,1001,238,2131,382
1400000US37173960301,37,173,37173960301,"Census Tract 9603.01, Swain County, North Carolina",3616,580,8.5,3616,184,963,1466,196,1466,5,1079,87,2847,472
1400000US37173960302,37,173,37173960302,"Census Tract 9603.02, Swain County, North Carolina",3069,759,6.1,3069,263,573,1083,118,1083,0,854,189,1964,257
1400000US37173980200,37,173,37173980200,"Census Tract 9802, Swain County, North Carolina",0,0,-,0,0,0,0,0,0,0,0,0,0,0
1400000US37175960100,37,175,37175960100,"Census Tract 9601, Transylvania County, North Carolina",4292,316,9.1,4292,313,867,1609,184,1609,0,1272,87,3021,288
1400000US37175960201,37,175,37175960201,"Census Tract 9602.01, Transylvania County, North Carolina",2144,432,4,2144,82,639,952,177,952,0,609,17,1699,163
1400000US37175960202,37,175,37175960202,"Census Tract 9602.02, Transylvania County, North Carolina",2529,612,9.8,2529,168,878,1063,135,1063,0,646,75,1862,145
1400000US37175960301,37,175,37175960301,"Census Tract 9603.01, Transylvania County, North Carolina",3570,402,3.7,3570,64,1033,1488,112,1488,31,938,217,2432,100
1400000US37175960302,37,175,37175960302,"Census Tract 9603.02, Transylvania County, North Carolina",3976,337,4.1,3976,70,1115,1721,281,1721,0,1306,217,3207,182
1400000US37175960401,37,175,37175960401,"Census Tract 9604.01, Transylvania County, North Carolina",4689,373,3.4,4689,204,1821,2018,316,2018,0,1833,431,3797,93
1400000US37175960403,37,175,37175960403,"Census Tract 9604.03, Transylvania County, North Carolina",2733,73,1.3,2733,0,1458,1334,127,1334,0,1278,306,2422,71
1400000US37175960404,37,175,37175960404,"Census Tract 9604.04, Transylvania County, North Carolina",1802,85,0,1802,4,581,786,74,786,0,653,161,1491,145
1400000US37175960501,37,175,37175960501,"Census Tract 9605.01, Transylvania County, North Carolina",2425,132,1.8,2425,161,552,1094,88,1094,7,859,142,1773,195
1400000US37175960502,37,175,37175960502,"Census Tract 9605.02, Transylvania County, North Carolina",2275,355,2.4,2275,100,375,1028,186,1028,10,538,78,1678,423
1400000US37175960601,37,175,37175960601,"Census Tract 9606.01, Transylvania County, North Carolina",1322,173,10.1,1322,134,342,530,58,530,44,426,78,976,118
1400000US37175960602,37,175,37175960602,"Census Tract 9606.02, Transylvania County, North Carolina",1222,16,15.7,1222,45,279,490,94,490,5,440,100,870,100
1400000US37177960100,37,177,37177960100,"Census Tract 9601, Tyrrell County, North Carolina",3436,1489,3.6,3436,115,778,1415,235,1415,2,1017,186,2639,627
